FRN,Firm Name,Type,Type Source,Status,City,Postcode,Phone,Website,Companies House,Adviser Count,Reviews,Top Rated,Adviser Types,Cities Count,In Ground Truth,In VouchedFor
136489,Janus Henderson,institution,HARDCODED_INSTITUTION,Authorised,London,EC2Y 5AU,,,,,,,,0,True,False
121859,Janus Henderson Fund Management UK Limited,ifa,FCA_PERMISSIONS,Authorised,LONDON,EC2M 3AE,+4402078181818,www.janushenderson.com,02678531,,,,,0,True,False
189998,Janus Henderson Investors International Limited,institution,FCA_PERMISSIONS,Authorised,London,EC2M 3AE,+442078181818,www.janushenderson.com/,03594615,,,,,0,True,False
121857,Janus Henderson Investors UK Limited,institution,FCA_PERMISSIONS,Authorised,London,EC2M 3AE,+4402078181818,www.janushenderson.com,00906355,,,,,0,True,False
116413,Jarvis Investment Management Limited,ifa,FCA_PERMISSIONS,Authorised,Tunbridge Wells,TN4 8BS,+4401892510515,www.jarvisim.co.uk,01844601,,,,,0,True,False
136837,Jeff Ludgate Limited,ifa,FCA_PERMISSIONS,Authorised,High Wycombe,HP11 2AG,+4401494443806,www.moneyworld.com,02193788,,,,,0,True,False
117991,Jensten Insurance Brokers (London & SE) Limited,ifa,FCA_PERMISSIONS,Authorised,London,E18 2QF,+442085592111,www.bbicover.com,00910250,,,,,0,True,False
134276,Jeston Insurance Brokers Limited,ifa,FCA_PERMISSIONS,Authorised,Greenford,UB6 0BN,+4402085781657,www.jestons.co.uk,00738228,,,,,0,True,False
,Jigsaw Money Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,278,2,mortgage_adviser,2,False,True
,Joanne Gott Associates,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,62,,fa_restricted,1,False,True
173076,John Eames Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4Y 1BP,+4402072423336,,03014273,,,,,0,True,False
116018,John Joseph Financial Services Limited,ifa,FCA_PERMISSIONS,Authorised,Bushey,WD23 3HH,+4402089536677,www.jjfs.com,01799986,,,,,0,True,False
113038,John Roddick & Son,ifa,FCA_PERMISSIONS,Authorised,Annan,DG12 6AL,+4401461202822,www.roddicks.co.uk,,,,,,0,True,False
,John Scott Davidson Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,01312680823,,,2,35,,fa_restricted,2,False,True
114390,John Whittenbury Financial Services Limited,ifa,FCA_PERMISSIONS,Authorised,Beaconsfield,HP9 1HH,+4401494671881,www.johnwhittenbury.co.uk,01211901,,,,,0,True,False
176487,Johnson Gibbs,ifa,FCA_PERMISSIONS,Authorised,Warwick,CV34 4DD,+4401926494457,www.johnsongibbs.co.uk,,,,,,0,True,False
,Johnson Wealth Solutions,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,50,1,fa_restricted,1,False,True
145833,Johnsons,ifa,FCA_PERMISSIONS,Authorised,Sheffield,S7 2QS,+4401142366240,,,,,,,0,True,False
131706,Johnston Financial Limited,institution,FCA_PERMISSIONS,Authorised,Edinburgh,EH12 9DT,+4401315564540,www.amberriver.com/jf,SC108188,,,,,0,True,False
164801,Johnston Kennedy,institution,FCA_PERMISSIONS,Authorised,Belfast,BT3 9LE,+4402890456333,www.johnston-kennedy.com,,,,,,0,True,False
750286,Jonathan Barkey Financial Planning,ifa,VOUCHEDFOR,Appointed representative,Edinburgh,EH11 1QH,+4407872595831,,,1,29,,fa_restricted,1,False,True
189846,Jonathan Bradnick,ifa,FCA_PERMISSIONS,Authorised,Teddington,TW11 0NN,+447917450152,www.informeddecisions.info,,,,,,0,True,False
,Jonathan Elliott Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,36,1,fa_restricted,1,False,True
118803,Jonathan Knight,ifa,FCA_PERMISSIONS,Authorised,Westcliff-On-Sea,SS0 9HW,+4401702479396,https://jewellpearcedavy.co.uk/,,,,,,0,True,False
125272,Jonathan Smith & Partners,ifa,FCA_PERMISSIONS,Authorised,Southampton,SO17 1EA,+442380584644,www.mortgage-next.com,,,,,,0,True,False
,Jones & Co Independent Financial Advice,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,4,414,1,ifa,1,False,True
140854,Jones Lang Lasalle Corporate Finance Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1B 5NH,+442074934933,www.jll.com,01144849,,,,,0,True,False
,Jones Regan Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,8,112,2,fa_restricted,6,False,True
182152,Jordan Fishwick Financial Services Limited,ifa,FCA_PERMISSIONS,Authorised,,SK11 6LH,+4401625427213,http://www.jffs.co.uk/,03038573,,,,,0,True,False
183722,Jordan International Bank Plc,institution,FCA_PERMISSIONS,Authorised,London,SW1Y 6QW,+4402031440200,www.jordanbank.co.uk,01814093,,,,,0,True,False
,Jordan International Bank Plc,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,28,1,mortgage_limited,1,False,True
926480,Journey,ifa,VOUCHEDFOR,Appointed representative,Richmond,TW9 2LP,+4407854457039,,12580064,1,60,1,ifa,1,False,True
153566,Julian Harris Financial Consultants,ifa,FCA_PERMISSIONS,Authorised,Ashford,TN23 7UN,+4401233661960,www.julianharris.net,,1,12,1,ifa,1,True,True
,Julian Harris Financial Consultants,ifa,VOUCHEDFOR,Assumed Authorised,,,02081668476,,,3,69,2,ifa|mortgage_adviser,2,False,True
139179,Julius Baer International Limited,institution,FCA_PERMISSIONS,Authorised,London,EC1N 8SS,+442034818100,https://www.juliusbaer.com/uk/en/,01120330,,,,,0,True,False
583233,Juniper Wealth,ifa,VOUCHEDFOR,No longer authorised,Farnborough,RH1 1SH,+4403452415347,www.beaufortfinancial.co.uk,07876189,2,77,,ifa,1,False,True
141274,Jupiter Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,London,SW1E 6SQ,+442038171000,www.jupiteram.com,02036243,,,,,0,True,False
119118,Jupiter Fund Management,institution,HARDCODED_INSTITUTION,Authorised,London,EC1V 2NZ,,,,,,,,0,True,False
122488,Jupiter Unit Trust Managers Limited,ifa,FCA_PERMISSIONS,Authorised,London,SW1E 6SQ,+442038171000,www.jupiteram.com,02009040,,,,,0,True,False
1029607,Jupiter Wealth Management Ltd,ifa,VOUCHEDFOR,Appointed representative,Northwood,HA6 1PZ,+4407503707475,,16078402,1,63,1,fa_restricted,1,False,True
,Just Financial Group Ltd.,ifa,VOUCHEDFOR,Assumed Authorised,,,01413760059,,,1,190,1,ifa,1,False,True
,Just Mortgages Direct Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,20,1464,19,mortgage_adviser|mortgage_limited,17,False,True
,Just Wealth,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,26,1,fa_restricted,1,False,True
,Justin France Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,51,,fa_restricted,1,False,True
,K C Wealth Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,160,1,fa_restricted,1,False,True
148597,K. D. R. Financial Services,ifa,FCA_PERMISSIONS,Authorised,London,SW6 2PT,+4402077314552,www.kdrfs.co.uk,,,,,,0,True,False
136178,"K.A. Ripley, Esq.",ifa,FCA_PERMISSIONS,Authorised,Pontefract,WF9 1GH,+441977648829,,,,,,,0,True,False
125541,K.C.Pettener & Co.Limited,ifa,FCA_PERMISSIONS,Authorised,Macclesfield,SK11 6QG,+4401625503888,https://kcpettener.co.uk,01027837,,,,,0,True,False
116769,K.G.J. INSURANCE BROKERS (STOURBRIDGE) LIMITED,ifa,FCA_PERMISSIONS,Authorised,Stourbridge,DY8 1QG,+4401384390909,www.kgjinsurance.com,00948748,,,,,0,True,False
,KBA The Financial Planning Company,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,4,250,3,fa_restricted|ifa,3,False,True
186820,KBC Bank NV,institution,FCA_PERMISSIONS,Authorised,London,EC2N 1BR,+4402076385812,www.kbc.be,BR004567,,,,,0,True,False
,KDS Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,60,1,fa_restricted,1,False,True
125434,KENT SOPER LIFE AND PENSIONS LIMITED,ifa,FCA_PERMISSIONS,Authorised,Brixham,TQ5 9ND,+4407703404189,www.kentsoper.com,01675667,,,,,0,True,False
,KLA Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,10,,fa_restricted,1,False,True
,KM Financial Solutions LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,20,,ifa,1,False,True
,KPW Investments LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,01413760059,,,1,207,1,ifa,1,False,True
131818,KUWAIT FINANCE HOUSE PLC,institution,FCA_PERMISSIONS,Authorised,London,W1H 6LR,+4402074876500,www.uk.kfh.com,00877859,,,,,0,True,False
,KVM Mortgages UK,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,1,87,,mortgage_adviser,1,False,True
114694,KW Wealth Planning Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2N 2HG,+442072930730,www.kingswood-group.com,01265376,,,,,0,True,False
911629,KWL Wealth Management,ifa,VOUCHEDFOR,Authorised,Martock,DT4 9TH,+447908829756,www.kwlwealth.com,11929320,1,212,1,ifa,1,False,True
189815,KYMIN FINANCIAL SERVICES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Newport,NP20 4BH,+4401633840000,www.kymin.co.uk,02794883,,,,,0,True,False
,Kalon Financial Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,158,1,protection_limited,1,False,True
121887,Kanadevia Inova Capital Ltd,ifa,FCA_PERMISSIONS,Authorised,London,SW1Y 5EA,+4402070643300,www.ionacapital.co.uk,01583260,,,,,0,True,False
,Kate Bailey Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,114,2,fa_restricted,1,False,True
,Keels Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,8,,fa_restricted,1,False,True
,Keevelia Mortgage Solutions Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,73,1,mortgage_limited,1,False,True
153646,Keey Partners Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1J 6EX,+447884260284,keeypartners.com,02157857,,,,,0,True,False
197385,Keith Bayley Rogers & Co Limited,institution,FCA_PERMISSIONS,Authorised,London,SW1H 0HW,+4402074644090,www.kbrl.co.uk,03676540,,,,,0,True,False
149780,Keith George Lilley,ifa,FCA_PERMISSIONS,Authorised,Bishop's Stortford,CM23 4PA,+441279862286,,,,,,,0,True,False
136684,Keith Montgomery Associates Limited,institution,FCA_PERMISSIONS,Authorised,Chippenham,SN14 7EL,+441249782871,www.montgomeryassociates.co.uk,01107136,,,,,0,True,False
196145,Kellands (Bristol) Limited,ifa,FCA_PERMISSIONS,Authorised,Bristol,BS20 7LZ,+4401179004000,www.kelland.co.uk,04038310,,,,,0,True,False
143312,Kellands (Gloucester) Limited,ifa,FCA_PERMISSIONS,Authorised,Tewkesbury,GL20 6FD,+4401684850088,www.kelland.co.uk,03743176,,,,,0,True,False
193498,Kellands (Hale) Limited,ifa,FCA_PERMISSIONS,Authorised,Altrincham,WA15 9SN,+4401619298838,www.kelland-hale.com,03769844,,,,,0,True,False
164912,Kelly Financial Management,ifa,FCA_PERMISSIONS,Authorised,Ivybridge,PL21 0LJ,+4401548830111,www.kfms.co.uk,,,,,,0,True,False
,Kelly Private Wealth Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,11,1,fa_restricted,1,False,True
,Kellyhill Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,01312680823,,,2,113,2,fa_restricted,2,False,True
185343,Kennet Partners Limited,institution,FCA_PERMISSIONS,Authorised,London,W1B 5PH,+4402030043250,www.kennet.com,03295094,,,,,0,True,False
148534,Kennett Insurance Brokers Limited,ifa,FCA_PERMISSIONS,Authorised,Hessle,HU13 9PD,+441482579500,http://www.kennetts.co.uk/,01221144,,,,,0,True,False
1018359,Kent Financial Consultants - Later Life Financial Advice,ifa,VOUCHEDFOR,Appointed representative,Sandwich,CT13 9FF,+447772872727,www.llfa.co.uk,12830348,1,54,1,mortgage_adviser,1,False,True
,Kernow Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,3,301,3,ifa|mortgage_adviser,1,False,True
125322,Kerr Henderson (Financial Services) Limited,ifa,FCA_PERMISSIONS,Authorised,Belfast,BT9 6DJ,+442890661931,www.kerrhenderson.com,NI005131,,,,,0,True,False
116245,Kerswell Stone & Company,ifa,FCA_PERMISSIONS,Authorised,Bristol,BS8 2XH,+4401179735616,,,,,,,0,True,False
,Ketan Measuria,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,20,1,fa_restricted,1,False,True
163133,Kevin Adams,ifa,FCA_PERMISSIONS,Authorised,Upminster,RM14 3XJ,+4401708220939,,,,,,,0,True,False
190077,Kevin Chalk,ifa,FCA_PERMISSIONS,Authorised,Rotherham,S66 2JA,+4401709547788,www.provest.co.uk,,,,,,0,True,False
137506,Kevin Pack Financial Consultants Limited,ifa,FCA_PERMISSIONS,Authorised,Epping,CM16 6JX,+4402085501133,,03626394,,,,,0,True,False
,Key Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,01216598158,,,1,44,1,ifa,1,False,True
,Key Financial Wealth Solutions,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,197,1,fa_restricted,1,False,True
101180,Keymer Haslam & Co,ifa,FCA_PERMISSIONS,Authorised,Burgess Hill,RH15 9AE,+4401444247871,www.keymerhaslam.co.uk,,,,,,0,True,False
136129,Keyte Limited,ifa,FCA_PERMISSIONS,Authorised,Taunton,TA1 1SH,+4401823324432,www.keyte.co,02113065,,,,,0,True,False
193171,Khepri Fund Management Limited,institution,FCA_PERMISSIONS,Authorised,London,WC2A 1DT,+442033765900,www.khepri.com,03924137,,,,,0,True,False
144667,Kieron John Bassett,ifa,FCA_PERMISSIONS,Authorised,Morecambe,LA4 4AJ,+441524832057,www.kieronbassett.com,,,,,,0,True,False
146892,Kimberley Financial Services,ifa,FCA_PERMISSIONS,Authorised,Edgware,HA8 5LD,+442089311555,www.kimberleyfinancial.co.uk,,,,,,0,True,False
604355,Kind Wealth Limited,ifa,VOUCHEDFOR,Appointed representative,,WR1 1DJ,+441212330611,www.kindwealth.com,08431437,2,124,2,fa_restricted|mortgage_adviser,1,False,True
179213,King & Shaxson Limited,institution,FCA_PERMISSIONS,Authorised,London,EC3M 6AL,+442074265950,www.kingandshaxson.com,00869780,,,,,0,True,False
803561,King Mortgages Limited,ifa,VOUCHEDFOR,Authorised,Snodland,ME6 5FH,+447766463312,www.kingmortgages.co.uk,11163641,1,100,,mortgage_adviser,1,False,True
,King Property Finance Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,87,1,mortgage_adviser,1,False,True
,Kingfisher House Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,110,2,fa_restricted,1,False,True
514731,Kingsfleet,ifa,VOUCHEDFOR,Authorised,Ipswich,IP6 0AE,+4401473744724,kingsfleetwealth.co.uk,07051136,2,99,1,ifa,1,False,True
,Kingsley Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,89,,ifa,1,False,True
191079,Kingsway Mortgages Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1T 5JD,+442073834181,www.kingswaymortgages.co.uk,03787998,,,,,0,True,False
189485,Kingswood Corporate Finance Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC1R 5HL,+4402078410000,,02251240,,,,,0,True,False
113580,Kingswood Group,ifa,GUESSED_DEFAULT,Authorised,London,W1S 2FT,,https://www.kingswood-group.com,,,,,,0,True,False
,Kingswood Group,ifa,VOUCHEDFOR,Assumed Authorised,,,01142870432,,,2,10,,fa_restricted,2,False,True
188821,Kinmont Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1S 2LG,+4402070879100,www.kinmontadvisory.co.uk,03456766,,,,,0,True,False
,Kirkpatrick Financial Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,27,,fa_restricted,1,False,True
136964,Kirrage Williams Limited,ifa,FCA_PERMISSIONS,Authorised,Chesterfield,S40 1JS,+4401246220955,www.kirragewilliams.co.uk,02213761,,,,,0,True,False
137559,Kishore A. Shah Insurance Consultant,ifa,FCA_PERMISSIONS,Authorised,Stanmore,HA7 1QU,+442033276370,,,,,,,0,True,False
,Kitty Cao Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,10,1,fa_restricted,1,False,True
,Klara Wealth,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,46,,fa_restricted,1,False,True
839126,Knight Shaw Finance,ifa,VOUCHEDFOR,Appointed representative,Fareham,PO16 8AB,+4407710525151,www.knightshawfinance.co.uk,11881800,1,149,1,mortgage_adviser,1,False,True
185178,Knox D'Arcy Investment Management Limited,institution,FCA_PERMISSIONS,Authorised,London,SW1A 1NP,+4402070091011,,02863879,,,,,0,True,False
184882,Koch Metals Trading Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2V 7AF,+442076486532,https://www.kochmetals.com/,03320973,,,,,0,True,False
172074,Korea Investment & Securities Europe Ltd.,ifa,FCA_PERMISSIONS,Authorised,London,EC4R 0DJ,+4402070652760,http://www.kiseurope.co.uk/,02991776,,,,,0,True,False
171837,Kotak Mahindra (UK) Limited,institution,FCA_PERMISSIONS,Authorised,London,EC3N 1LS,+442079776900,,02992399,,,,,0,True,False
125330,Kusumben Chandrakant Patel,ifa,FCA_PERMISSIONS,Authorised,Uxbridge,UB10 0LJ,+442088135255,,,,,,,0,True,False
,Kymin Financial Services Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,5,266,5,ifa,1,False,True
174863,Kyte Broking Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1U 8EW,+4402039258321,https://market-securities.com/kbl/,02781314,,,,,0,True,False
,L J Taffetsauffer Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,47,1,fa_restricted,1,False,True
,LCH/WEALTH Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,28,1,ifa,1,False,True
147964,LDC (Managers) Limited,institution,FCA_PERMISSIONS,Authorised,London,W1J 0AH,+442077583680,www.ldc.co.uk,02495714,,,,,0,True,False
119272,LEGAL & GENERAL INVESTMENT MANAGEMENT LIMITED,institution,FCA_PERMISSIONS,Authorised,London,EC2R 5AA,+4402031242000,www.lgim.com,02091894,,,,,0,True,False
185193,LEGAL & MEDICAL INVESTMENTS LIMITED,ifa,FCA_PERMISSIONS,Authorised,Cheltenham,GL50 1BB,+4401242576277,www.legalandmedical.co.uk,03429678,,,,,0,True,False
189452,LENDLEASE REAL ESTATE INVESTMENTS (EUROPE) LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,NW1 2DN,+442034309000,https://www.lendlease.com/uk/,03540684,,,,,0,True,False
,LM Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,146,1,ifa,1,False,True
,LMC Mortgage Solutions,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,66,1,mortgage_adviser,1,False,True
,LMJ Financial Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,70,,ifa,1,False,True
136916,LOGICOS FINANCIAL PLANNING LTD,ifa,FCA_PERMISSIONS,Authorised,Leominster,HR6 8ND,+4401568620476,,01798298,,,,,0,True,False
143002,LONDON & COUNTRY MORTGAGES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Bath,BA2 3GZ,+4401225408000,www.landc.co.uk,01988608,,,,,0,True,False
182110,LONDON CAPITAL GROUP LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,EC4N 7BE,+4402074567020,www.lcg.com,03218125,,,,,0,True,False
186675,LOTUS BENEFIT CONSULTANTS LIMITED,ifa,FCA_PERMISSIONS,Authorised,Harrow,HA1 4HN,+442037455955,www.lotusifa.co.uk,03093707,,,,,0,True,False
,LPR Mortgage Services Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,427,1,mortgage_adviser,1,False,True
,LRG Financial Services Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,01184430388,,,1,74,1,mortgage_adviser,1,False,True
,LSG Financial,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,14,1,ifa,1,False,True
,LTC Mortgages,ifa,VOUCHEDFOR,Assumed Authorised,,,01513539033,,,1,389,,mortgage_adviser,1,False,True
184333,LUNARO FINANCIAL SERVICES LIMITED,institution,FCA_PERMISSIONS,Authorised,London,EC1V 4JB,+4402033262130,www.lunaro.com,03148972,,,,,0,True,False
116391,La Bourse Limited,ifa,FCA_PERMISSIONS,Authorised,London,NW1 5HE,+4402074862568,www.labourse.co.uk,01619124,,,,,0,True,False
179466,LaSalle Investment Management,institution,FCA_PERMISSIONS,Authorised,London,SW1A 1JB,+4402078524261,www.lasalle.com,02597050,,,,,0,True,False
115020,Lacomp Ltd,institution,FCA_PERMISSIONS,Authorised,Bagshot,GU19 5AH,+4401276475123,www.lacomp.co.uk,01851201,,,,,0,True,False
191600,Lambert Energy Advisory Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1J 5LJ,+4402074914473,,03838151,,,,,0,True,False
106081,Landmark Mortgages Limited,ifa,FCA_PERMISSIONS,Authorised,Skipton,BD23 1FJ,+443301597152,http://www.landmarkmortgages.com/,03273685,,,,,0,True,False
,Landsman Financial Solutions Limited - Mortgage and Protection Adviser,ifa,VOUCHEDFOR,Assumed Authorised,,,02081668476,,,1,28,,mortgage_limited,1,False,True
928002,Langford Turnbull,ifa,VOUCHEDFOR,Appointed representative,Abergavenny,HD1 1PA,+4407402702789,gregturnbull.2plan.com,07611139,1,13,,ifa,1,False,True
,Lansdown Financial Services,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,23,,mortgage_adviser,1,False,True
994405,Laterliving now! Ltd,ifa,VOUCHEDFOR,Authorised,Alston,RG27 8JY,+441246202571,www.laterlivingnow.com,10935104,2,239,2,equity_release_whole_of_market,2,False,True
145070,Latham Independent Finance,ifa,FCA_PERMISSIONS,Authorised,Exmouth,EX8 3PP,+4401395266866,www.lathamindependentfinance.co.uk,,,,,,0,True,False
,Laura Lewis Financial Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,209,1,mortgage_limited,1,False,True
1048592,Laurel North Limited,ifa,VOUCHEDFOR,Appointed representative,Newcastle Upon Tyne,NE13 9DP,+4407522281673,Laurelnorth.com,16871024,1,21,1,ifa,1,False,True
,Lavender Mortgages,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,90,1,mortgage_limited,1,False,True
153989,Laver Wealth Management Limited,institution,FCA_PERMISSIONS,Authorised,Weston-super-Mare,BS23 1YE,+441934645511,www.laverwealth.co.uk,02589429,,,,,0,True,False
197495,Law At Work (IS) Ltd,ifa,FCA_PERMISSIONS,Authorised,Glasgow,G2 5SG,+4401244687229,www.worknest.com,02565391,,,,,0,True,False
0330038,Lawrence Clarke Ltd,ifa,VOUCHEDFOR,Authorised,,PO15 5TD,03300388942,,,10,293,10,ifa,1,False,True
134188,Lawrence Dawson & Co. Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC3V 3ND,+4402072831811,www.lawrencedawson.co.uk,01239839,,,,,0,True,False
131526,Lawrence Sheridan Millar,ifa,FCA_PERMISSIONS,Authorised,Porthmadog,LL49 9NU,+441766513480,www.dj-lawrence.co.uk,,,,,,0,True,False
