rank,priority_score,firm_name,frn,size_tier,adviser_count,total_reviews,top_rated_advisers,adviser_types,phone,postcode,website,cities_count,data_confidence,size_score,permission_score,distribution_score,top_mandate_category,top_mandate_score,fca_status,companies_house,fca_enriched,advises_retail,pension_transfers,manages_investments
4103,25.2,Mentmore Financial Planning,,tier_4,1,64,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4104,25.2,Blue Ocean Wealth Management,,tier_4,1,59,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4105,25.2,Gatland Wealth Management,,tier_4,1,58,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4106,25.2,Denham Wealth Management LLP,,tier_4,1,63,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4107,25.2,Highfield Wealth,,tier_4,1,50,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4108,25.2,Motte & Bailey Financial Planning Ltd,,tier_4,1,66,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4109,25.2,Roffey Wealth Management LLP,,tier_4,1,50,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4110,25.2,Burns Wealth Planning,,tier_4,1,34,1,fa_restricted,02035510160,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4111,25.2,Salter Wealth Management,,tier_4,1,29,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4112,25.2,Greenwood Wealth Solutions,,tier_4,1,51,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4113,25.2,Littlewick Wealth Management Limited,,tier_4,1,22,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4114,25.2,Harbour Wealth Planning Limited,,tier_4,1,27,1,fa_restricted,02380200247,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4115,25.2,Dillon-Smith Financial Planning,,tier_4,1,28,1,fa_restricted,02035446810,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4116,25.2,Just Wealth,,tier_4,1,26,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4117,25.2,Monteagle Wealth Management Limited,,tier_4,1,27,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4118,25.2,M&G Wealth,,tier_4,1,21,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4119,25.2,Maria Zecca Financial Planning Limited,,tier_4,1,23,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4120,25.2,Hamilton Bennett Financial Solutions LTD,,tier_4,1,31,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4121,25.2,Whiston Wealth Management Ltd,,tier_4,1,23,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4122,25.2,Shaukat Wealth Ltd,,tier_4,1,21,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4123,25.2,Derek Mills Wealth Consultancy,,tier_4,1,53,1,fa_restricted,01213668422,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4124,25.2,PSR Wealth Management Limited,,tier_4,1,87,1,fa_restricted,01213668422,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4125,25.2,O'Neill and Co. Wealth Management Ltd,,tier_4,1,63,1,fa_restricted,01213476924,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4126,25.2,Provest Wealth Management,,tier_4,1,36,1,fa_restricted,01216598158,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4127,25.2,Craske Wealth Management,,tier_4,1,38,1,fa_restricted,01216598159,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4128,25.2,Bowbrook Financial Planners Ltd,,tier_4,1,46,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4129,25.2,S J Bettridge Financial Planning Ltd,,tier_4,1,68,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4130,25.2,Houlcroft Partners,,tier_4,1,88,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4131,25.2,Bridgegate Wealth Management Ltd,,tier_4,1,55,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4132,25.2,Form Financial Clarity Limited,,tier_4,1,28,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4133,25.2,Saxton Financial Planning,,tier_4,1,55,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4134,25.2,Bow Wood Financial Planning,,tier_4,1,65,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4135,25.2,Peak Fifteen Financial Planning,,tier_4,1,93,1,fa_restricted,01512219238,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4136,25.2,Alastair May Financial Planning,,tier_4,1,44,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4137,25.2,"True Self Wealth Ltd,",,tier_4,1,90,1,fa_restricted,01612198546,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4138,25.2,Honeycroft Wealth management ltd,,tier_4,1,78,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4139,25.2,Powell & Associates Financial Planning,,tier_4,1,88,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4140,25.2,Designer Wealth Ltd,,tier_4,1,77,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4141,25.2,Paton-Feaver Chartered Financial Planners,,tier_4,1,23,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4142,25.2,Dragon Wealth Ltd,,tier_4,1,80,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4143,25.2,Hampton James Financial Associates Ltd,,tier_4,1,40,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4144,25.2,New Age Financial Services Ltd,,tier_4,1,40,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4145,25.2,Swiftsure Wealth Management Limited,,tier_4,1,76,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4146,25.2,BTM Wealth Management,,tier_4,1,41,1,fa_restricted,01613000019,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4147,25.2,RBA Wealth Management Ltd,,tier_4,1,43,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4148,25.2,Opal Financial Planning Ltd,,tier_4,1,52,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4149,25.2,Roberts Wealth Management Ltd,,tier_4,1,57,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4150,25.2,Eleven Six Financial Planning,,tier_4,1,51,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4151,25.2,Stephanie Smith Financial Planning,,tier_4,1,45,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4152,25.2,Illingworth Seddon Chartered Financial Planners,,tier_4,1,29,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4153,25.2,Hough Financial,,tier_4,1,34,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4154,25.2,More Wealth Management,,tier_4,1,25,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4155,25.2,Tobias Colton Wealth Management,,tier_4,1,34,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4156,25.2,De Rose Wealth Management Ltd,,tier_4,1,65,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4157,25.2,Chrysalis Wealth Management Ltd,,tier_4,1,28,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4158,25.2,Truestep Financial Planning,,tier_4,1,36,1,fa_restricted,01172950043,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4159,25.2,Gritstone Financial Planning Limited,,tier_4,1,34,1,fa_restricted,01142300684,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4160,25.2,Nice Sinclair Financial Services Ltd,,tier_4,1,46,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4161,25.2,VK Wealth Management Limited,,tier_4,1,25,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4162,25.2,Poole Graham Wealth Consultancy Ltd,,tier_4,1,26,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4163,25.2,Nicholas Bone Financial,,tier_4,1,55,1,fa_restricted,01612198576,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4164,25.2,Emma Husband Financial Planning Ltd,,tier_4,1,25,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4165,25.2,Webster Financial Management,,tier_4,1,90,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4166,25.2,KDS Financial Planning Ltd,,tier_4,1,60,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4167,25.2,AGW Financial Planning Ltd,,tier_4,1,67,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4168,25.2,Oakmere Wealth Management Ltd,,tier_4,1,74,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4169,25.2,Martyn Sales Financial Planning,,tier_4,1,60,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4170,25.2,Educate Financial Ltd,,tier_4,1,76,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4171,25.2,BH Wealth Management,,tier_4,1,32,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4172,25.2,Westworth Wealth Management Ltd,,tier_4,1,37,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4173,25.2,Reflect Financial Limited,,tier_4,1,37,1,fa_restricted,01512219700,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4174,25.2,Williams Birley Wealth Management LLP,,tier_4,1,60,1,fa_restricted,01512219238,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4175,25.2,Anderton & Associates Financial Planning Ltd,,tier_4,1,48,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4176,25.2,Victoria Blagden Financial Planning,,tier_4,1,35,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4177,25.2,Wills Financial Consultancy,,tier_4,1,73,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4178,25.2,Stevens Wealth Management Ltd,,tier_4,1,99,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4179,25.2,Casterdon Financial Planning Ltd,,tier_4,1,82,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4180,25.2,Minster Financial Planning Ltd,,tier_4,1,58,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4181,25.2,Stephen Hope Wealth Management,,tier_4,1,58,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4182,25.2,Cowan Financial Consultants Ltd,,tier_4,1,38,1,fa_restricted,01413760059,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4183,25.2,Renata Cook Wealth Management Ltd,,tier_4,1,90,1,fa_restricted,01413760116,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4184,25.2,Newlands Financial Planning Ltd,,tier_4,1,49,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4185,25.2,McNaughton Wealth Management,,tier_4,1,59,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4186,25.2,Hastie Wealth Management Ltd,,tier_4,1,22,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4187,25.2,Sutherland Mayfair Financial Planning Ltd,,tier_4,1,72,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4188,25.2,C. Davidson Financial Planning,,tier_4,1,91,1,fa_restricted,01312680014,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4189,25.2,Gilson Gray Financial Management LLP,,tier_4,1,68,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4190,25.2,Guthrie Wealth Consultancy Ltd,,tier_4,1,88,1,fa_restricted,01312680014,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4191,25.2,Simon Boyd Financial Management,,tier_4,1,72,1,fa_restricted,01312680014,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4192,25.2,Dynamic Wealth Solutions Ltd,,tier_4,1,35,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4193,25.2,Carnethy Wealth Ltd,,tier_4,1,77,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4194,25.2,Ridland Wealth Management Limited,,tier_4,1,83,1,fa_restricted,01312680823,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4195,25.2,Calderwood Financial Planning Ltd,,tier_4,1,56,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4196,25.2,Stuart McAdam Wealth Management,,tier_4,1,52,1,fa_restricted,01312680014,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4197,25.2,A S Wealth Management,,tier_4,1,76,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4198,25.2,Mearns-Begley Wealth Management,,tier_4,1,74,1,fa_restricted,01312680823,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4199,25.2,ADH Wealth Management,,tier_4,1,78,1,fa_restricted,01312680409,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4200,25.2,Alan Dunn Financial Management,,tier_4,1,26,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4201,25.2,Buchan Wealth Management Ltd,,tier_4,1,81,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4202,25.2,Strong Mortgage Solutions,,tier_4,1,97,1,fa_restricted,01172950022,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4203,25.2,City Wealth Management Ltd,,tier_4,1,42,1,fa_restricted,01172950031,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4204,25.2,RWG Financial Planning Limited,,tier_4,1,31,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4205,25.2,Chalice Financial Planning Limited,,tier_4,1,68,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4206,25.2,Life & Legacy Wealth Management,,tier_4,1,83,1,fa_restricted,02922279219,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4207,25.2,GCFC,,tier_4,1,86,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4208,25.2,DL Reid Wealth & Finance,,tier_4,1,48,1,fa_restricted,02920538418,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4209,25.2,Varley Financial Planning,,tier_4,1,57,1,fa_restricted,02922279218,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4210,25.2,Bloom Financial Planning,,tier_4,1,47,1,fa_restricted,02922279219,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4211,25.2,AMW Wealth,,tier_4,1,60,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4212,25.2,L J Taffetsauffer Wealth Management Limited,,tier_4,1,47,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4213,25.2,Rashbrook Financial Planning,,tier_4,1,24,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4214,25.2,DWJ Wealth Management Ltd,,tier_4,1,68,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4215,25.2,Blossom Financial Planning Ltd,,tier_4,1,62,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4216,25.2,1894 Private Wealth,,tier_4,1,96,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4217,25.2,Nth Degree Financial Planning,,tier_4,1,83,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4218,25.2,Newcastle Financial Planning Ltd,,tier_4,1,42,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4219,25.2,Olivers Financial Ltd,,tier_4,1,40,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4220,25.2,Emerald Financial Associates Ltd,,tier_4,1,66,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4221,25.2,MLP Financial,,tier_4,1,96,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4222,25.2,Azalea Wealth Management,,tier_4,1,58,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4223,25.2,O'Connor Wealth Management Ltd,,tier_4,1,20,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4224,25.2,David Lawrance Financial Planning,,tier_4,1,50,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4225,25.2,JF Wealth Management Ltd,,tier_4,1,27,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4226,25.2,Ben Anderson Financial Planning,,tier_4,1,32,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4227,25.2,NI Money,,tier_4,1,90,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4228,25.2,Milecross Financial Solutions Limited,,tier_4,1,38,1,fa_restricted,03300388938,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4229,25.2,NG Wealth Management,,tier_4,1,72,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4230,25.2,SNJ Wealth Management,,tier_4,1,97,1,fa_restricted,02381159951,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4231,25.2,Austin Wealth Management,,tier_4,1,53,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4232,25.2,Anns and Grange Associates,,tier_4,1,34,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4233,25.2,Johnson Wealth Solutions,,tier_4,1,50,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4234,25.2,Scott Financial Ltd,,tier_4,1,79,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4235,25.2,Temple Piper Financial Planning,,tier_4,1,43,1,fa_restricted,03300388941,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4236,25.2,Hanbury Financial Planning LTD,,tier_4,1,77,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4237,25.2,SDG Wealth Management LTD,,tier_4,1,59,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4238,25.2,Southby & Co Financial Planning,,tier_4,1,44,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4239,25.2,Greenways Financial Planning,,tier_4,1,77,1,fa_restricted,03300388942,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4240,25.2,Dan Morgan Financial Associates,,tier_4,1,48,1,fa_restricted,03300388940,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
4241,25.2,Chase Financial Planning,,tier_4,1,40,1,fa_restricted,03300388939,,,1,0.25,13,50,0,multi_asset_cautious,25,Assumed Authorised,,False,,,
