rank,priority_score,firm_name,frn,size_tier,adviser_count,total_reviews,top_rated_advisers,adviser_types,phone,postcode,website,cities_count,data_confidence,size_score,permission_score,distribution_score,top_mandate_category,top_mandate_score,fca_status,companies_house,fca_enriched,advises_retail,pension_transfers,manages_investments
951,27.4,Stevenson Financial,,tier_4,2,368,1,mortgage_adviser,01413760209,,,1,0.38,21,50,0,multi_asset_cautious,20,,,False,,,
952,27.4,CMG Advisers LLP,,tier_4,1,660,1,mortgage_adviser,03300388940,,,1,0.38,21,50,0,multi_asset_cautious,20,,,False,,,
953,27.3,Stockingbridge,0141376,tier_4,1,112,1,mortgage_adviser,01413760209,G20 7BA,,1,0.62,17,50,15,multi_asset_cautious,20,,,True,,,
954,27.2,RWA Financial Planning,,tier_4,4,39,0,fa_restricted,01612198546,,,2,0.38,18,50,0,multi_asset_cautious,25,,,False,,,
955,27.2,Sheavyn Associates Financial Management,,tier_4,3,69,0,fa_restricted,03300388940,,,2,0.38,18,50,0,multi_asset_cautious,25,,,False,,,
956,27.2,Fortura Financial Partners Limited,,tier_4,2,90,0,fa_restricted,03300388938,,,2,0.38,18,50,0,multi_asset_cautious,25,,,False,,,
957,27.2,Maspero Associates Wealth Management Limited,,tier_4,2,88,0,fa_restricted,03300388938,,,2,0.38,18,50,0,multi_asset_cautious,25,,,False,,,
958,27.2,Freer Financial Planning Ltd,,tier_4,2,37,0,fa_restricted,03300388940,,,2,0.38,18,50,0,multi_asset_cautious,25,,,False,,,
959,27.2,Adams & Poole Financial Services Ltd,,tier_4,2,23,0,fa_restricted,03300388940,,,2,0.38,18,50,0,multi_asset_cautious,25,,,False,,,
960,27.2,John Scott Davidson Ltd,,tier_4,2,35,0,fa_restricted,01312680823,,,2,0.38,18,50,0,multi_asset_cautious,25,,,False,,,
961,27.0,Tom Garvie Mortgage Services,,tier_4,2,52,1,mortgage_adviser,03300388942,,,2,0.38,20,50,0,multi_asset_cautious,20,,,False,,,
962,26.8,Emily Man Wealth Management Ltd,,tier_4,2,94,2,fa_restricted,02035446810,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
963,26.8,IPS Capital,,tier_4,2,87,2,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
964,26.8,Clearwater Wealth Management,,tier_4,2,28,1,fa_restricted,02081668476,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
965,26.8,Shipton Wealth Ltd,,tier_4,2,89,2,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
966,26.8,First Class Financial Solutions Ltd,,tier_4,2,64,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
967,26.8,Penrose Wealth Management Ltd,,tier_4,2,87,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
968,26.8,Watch Oak Private Wealth,,tier_4,2,66,1,fa_restricted,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
969,26.8,PJW Wealth Management,,tier_4,2,39,1,fa_restricted,02380200351,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
970,26.8,Goodall-Smith Wealth Management Ltd,,tier_4,2,51,2,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
971,26.8,C D Financial Ltd,,tier_4,2,90,2,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
972,26.8,Adamson Ross WM Ltd,,tier_4,2,92,1,fa_restricted,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
973,26.8,Ricketts Financial Planning,,tier_4,2,90,1,fa_restricted,01512219700,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
974,26.8,Lordstone Financial Planning Ltd,,tier_4,2,81,1,fa_restricted,01612198546,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
975,26.8,Willday Wealth Management,,tier_4,2,39,2,fa_restricted,01162389953,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
976,26.8,Henderson Stone Asset Management Ltd,,tier_4,2,33,2,fa_restricted,01413760116,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
977,26.8,Davies & Preedy Financial Planning Ltd,,tier_4,2,47,2,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
978,26.8,Rachael Bell Wealth Management,,tier_4,2,72,2,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
979,26.8,Paul Geddes Wealth Management Ltd,,tier_4,2,91,2,fa_restricted,01162389953,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
980,26.8,Chequers Financial Planning,,tier_4,2,86,1,fa_restricted,01603280002,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
981,26.8,CNS Financial Solutions Limited,,tier_4,2,48,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
982,26.8,Credius Wealth Limited,,tier_4,1,233,1,fa_restricted,02035446810,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
983,26.8,Opulence Wealth Management UK Ltd,,tier_4,1,143,1,fa_restricted,02035446810,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
984,26.8,Daniel Bloomfield Wealth Management Ltd,,tier_4,1,129,1,fa_restricted,02081668476,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
985,26.8,Wilson Wealth Advisory,,tier_4,1,203,1,fa_restricted,02081667217,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
986,26.8,Asset Wealth Advisory,,tier_4,1,119,1,fa_restricted,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
987,26.8,Iris Wealth Management,,tier_4,1,137,1,fa_restricted,02035446810,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
988,26.8,MKM WEALTH MANAGEMENT LIMITED,,tier_4,1,100,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
989,26.8,Nick Cummins Wealth Management,,tier_4,1,101,1,fa_restricted,02035446810,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
990,26.8,Clifford Wealth Management Limited,,tier_4,1,257,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
991,26.8,Gransha Financial Services Limited,,tier_4,1,281,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
992,26.8,Simple Wealth Solutions,,tier_4,1,161,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
993,26.8,Brace Financial Wellbeing,,tier_4,1,228,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
994,26.8,J G Wealth Ltd,,tier_4,1,168,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
995,26.8,Abrey Private Clients LLP,,tier_4,1,142,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
996,26.8,Andrew Skinner Wealth Management Ltd,,tier_4,1,107,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
997,26.8,MJ Financial Planning Limited,,tier_4,1,113,1,fa_restricted,02035510160,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
998,26.8,Wotton Wealth Management Limited,,tier_4,1,124,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
999,26.8,Downton and Ali Associates,,tier_4,1,129,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1000,26.8,Petrichor Financial Solutions,,tier_4,1,100,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1001,26.8,JPS Wealth Management Ltd,,tier_4,1,119,1,fa_restricted,01273767211,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1002,26.8,Garry Johnson Wealth Management,,tier_4,1,118,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1003,26.8,Searles Financial Planning Ltd,,tier_4,1,140,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1004,26.8,Oakdale Financial Services Ltd,,tier_4,1,132,1,fa_restricted,02081667217,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1005,26.8,London Wealth Ltd,,tier_4,1,104,1,fa_restricted,02035510160,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1006,26.8,High House Wealth Management Ltd,,tier_4,1,192,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1007,26.8,Bosworth Wealth Management Ltd,,tier_4,1,145,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1008,26.8,Marston & Co Financial Services Ltd,,tier_4,1,127,1,fa_restricted,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1009,26.8,Elizabeth Tuccy,,tier_4,1,209,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1010,26.8,"Clay Wealth Management Ltd, Partner Practice of St. James's Place Wealth Management",,tier_4,1,135,1,fa_restricted,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1011,26.8,Forethought Financial,,tier_4,1,184,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1012,26.8,Whitfield Wealth Management Ltd.,,tier_4,1,134,1,fa_restricted,01619377600,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1013,26.8,Camargue Chambers LLP,,tier_4,1,149,1,fa_restricted,01612198546,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1014,26.8,M D Slack Wealth Management Ltd,,tier_4,1,107,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1015,26.8,Wilkinson Financial Management,,tier_4,1,236,1,fa_restricted,01612198576,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1016,26.8,Eagle Financial Services (Huddersfield) Limited,,tier_4,1,302,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1017,26.8,Dickinson Wealth Management Ltd,,tier_4,1,133,1,fa_restricted,01132385321,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1018,26.8,Richard Booth Wealth Management Ltd,,tier_4,1,295,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1019,26.8,DMB Wealth Management Ltd,,tier_4,1,128,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1020,26.8,Steele Aspire Financial Management,,tier_4,1,109,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1021,26.8,W1M Wealth Planning LLP,,tier_4,1,156,1,fa_restricted,01413760209,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1022,26.8,Westbourne Wealth Management,,tier_4,1,100,1,fa_restricted,01413760059,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1023,26.8,Key Financial Wealth Solutions,,tier_4,1,197,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1024,26.8,Capstone Financial,,tier_4,1,158,1,fa_restricted,01513537186,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1025,26.8,Traprain Financial,,tier_4,1,121,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1026,26.8,F1RST Financial Services Ltd,,tier_4,1,292,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1027,26.8,SJP - Hamilton Pullen Financial Planning Ltd,,tier_4,1,117,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1028,26.8,Clinton Kennard Associates Ltd,,tier_4,1,186,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1029,26.8,Coltman Wealth,,tier_4,1,119,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1030,26.8,R J Financial Planning Limited,,tier_4,1,241,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1031,26.8,Natalie Turner Wealth Management,,tier_4,1,301,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1032,26.8,Michael Seery Financial Planning Ltd,,tier_4,1,151,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1033,26.8,Doxford Financial,,tier_4,1,143,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1034,26.8,MGL Wealth Management Ltd,,tier_4,1,149,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1035,26.8,Webster Associates Ltd,,tier_4,1,103,1,fa_restricted,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1036,26.8,Bateman Financial Management Limited,,tier_4,1,129,1,fa_restricted,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1037,26.8,Heide Swift Financial Planning,,tier_4,1,163,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1038,26.8,St Peters Financial Planning Limited,,tier_4,1,131,1,fa_restricted,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1039,26.8,Ewart & Bridgeman Advisers,,tier_4,1,110,1,fa_restricted,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1040,26.8,Case Wealth Management,,tier_4,1,166,1,fa_restricted,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1041,26.8,Wyefield Wealth Management,,tier_4,1,176,1,fa_restricted,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,25,,,False,,,
1042,26.0,Northumbria Financial Management Limited,,tier_4,3,56,0,fa_restricted,03300388938,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1043,26.0,Chapel Wealth Management,,tier_4,2,50,0,fa_restricted,03300388941,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1044,26.0,Integrated Financial Solutions For You Ltd,,tier_4,2,66,0,fa_restricted,03300388940,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1045,26.0,Chewton Wealth Management Ltd,,tier_4,2,36,0,fa_restricted,03300388940,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1046,26.0,Dunne Wealth Management,,tier_4,1,110,0,fa_restricted,03300388938,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1047,26.0,Perfect Protect Limited,,tier_4,1,151,0,fa_restricted,03300388938,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1048,26.0,Hansa Wealth Management,,tier_4,1,138,0,fa_restricted,02035510160,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1049,26.0,PKS Associates,,tier_4,1,132,0,fa_restricted,03300388942,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1050,26.0,Atlantic Wealth Consultancy Ltd,,tier_4,1,109,0,fa_restricted,03300388939,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1051,26.0,Trulife Financial Ltd,,tier_4,1,165,0,fa_restricted,02920538418,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1052,26.0,Ripley Wales Financial Planning,,tier_4,1,121,0,fa_restricted,03300388938,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1053,26.0,Colin Ross Financial Planning LTD,,tier_4,1,143,0,fa_restricted,03300388941,,,1,0.38,15,50,0,multi_asset_cautious,25,,,False,,,
1054,25.8,JLM  Mortgage Services,,tier_4,2,85,1,mortgage_adviser,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1055,25.8,Charterhouse Mortgages & Protection,,tier_4,1,100,1,mortgage_adviser,02035446810,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1056,25.8,Kalon Financial Ltd,,tier_4,1,158,1,protection_limited,02081667217,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1057,25.8,Mi Casa Mortgages,,tier_4,1,319,1,mortgage_adviser,02035510160,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1058,25.8,Thomas Oliver UK LLP,,tier_4,1,205,1,mortgage_limited,02081668476,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1059,25.8,Heart and Home Mortgages,,tier_4,1,212,1,mortgage_limited,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1060,25.8,Fresh Financial Services Limited,,tier_4,1,154,1,mortgage_adviser,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1061,25.8,Mortgage Confidence Ltd,,tier_4,1,156,1,mortgage_adviser,02081667217,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1062,25.8,Prospect Tree Mortgages Ltd,,tier_4,1,214,1,mortgage_adviser,02035446810,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1063,25.8,Novum Mortgage Services,,tier_4,1,157,1,mortgage_limited,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1064,25.8,Moneysprite,,tier_4,1,113,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1065,25.8,Knight Shaw Finance,,tier_4,1,149,1,mortgage_adviser,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1066,25.8,Roseacre Mortgages Ltd,,tier_4,1,137,1,mortgage_adviser,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1067,25.8,Savvy Mortgages,,tier_4,1,152,1,mortgage_adviser,03300389971,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1068,25.8,CKN Mortgages,,tier_4,1,131,1,mortgage_limited,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1069,25.8,FortyOne Money Limited,,tier_4,1,153,1,mortgage_adviser,02035510160,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1070,25.8,High Street Mortgages,,tier_4,1,114,1,mortgage_limited,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1071,25.8,Mortgage Broker Services,,tier_4,1,116,1,mortgage_limited,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1072,25.8,The Right Broker Limited,,tier_4,1,103,1,protection_whole_of_market,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1073,25.8,Moneywatch Finance,,tier_4,1,220,1,mortgage_adviser,01216598159,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1074,25.8,Concise Mortgages,,tier_4,1,103,1,mortgage_adviser,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1075,25.8,Sophie Collett Mortgage Adviser,,tier_4,1,148,1,mortgage_adviser,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1076,25.8,My Finance Friend,,tier_4,1,423,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1077,25.8,LPR Mortgage Services Ltd,,tier_4,1,427,1,mortgage_adviser,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1078,25.8,Mortgage Advice Bureau,,tier_4,1,324,1,mortgage_adviser,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1079,25.8,Midavlyn Mortgages,,tier_4,1,259,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1080,25.8,Bristol Rose Mortgages,,tier_4,1,190,1,mortgage_limited,01172950022,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1081,25.8,JF Financial Solutions,,tier_4,1,191,1,mortgage_adviser,01612198546,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1082,25.8,Simon Law Mortgage Advice,,tier_4,1,128,1,mortgage_adviser,01172950022,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1083,25.8,Bespoke Mortgage Solutions,,tier_4,1,334,1,mortgage_adviser,01612198546,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1084,25.8,Irlam Estates Financial Services Limited,,tier_4,1,112,1,mortgage_limited,01612198576,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1085,25.8,Naomi Financial,,tier_4,1,212,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1086,25.8,Mortgages Explained,,tier_4,1,123,1,mortgage_adviser,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1087,25.8,Carol Smith Mortgage Services,,tier_4,1,128,1,mortgage_limited,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1088,25.8,Response Mortgage Services,,tier_4,1,219,1,mortgage_adviser,01134279378,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1089,25.8,The Mortgage Pride,,tier_4,1,152,1,mortgage_adviser,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1090,25.8,Green Door Mortgages Limited,,tier_4,1,117,1,mortgage_adviser,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1091,25.8,Whitewood Mortgages,,tier_4,1,111,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1092,25.8,Futures Assured Limited,,tier_4,1,303,1,mortgage_adviser,01142870432,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1093,25.8,Mortgage 1st,,tier_4,1,182,1,mortgage_adviser,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1094,25.8,Mortgage Advice Partnership,,tier_4,1,110,1,mortgage_adviser,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1095,25.8,Property Investment Finance Ltd,,tier_4,1,160,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1096,25.8,Mortgage Force,,tier_4,1,103,1,mortgage_adviser,01312680409,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1097,25.8,Your Mortgage Broker,,tier_4,1,120,1,mortgage_adviser,01312680099,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1098,25.8,WR Ethical,,tier_4,1,154,1,mortgage_adviser,01172950022,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1099,25.8,XL Financial Services Limited,,tier_4,1,386,1,mortgage_adviser,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1100,25.8,BPR Protect Limited,,tier_4,1,313,1,mortgage_limited,02920538857,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1101,25.8,Mortgage Saving Expert,,tier_4,1,124,1,mortgage_adviser,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1102,25.8,Creating Mortgage Solutions,,tier_4,1,270,1,mortgage_adviser,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1103,25.8,O M H FINANCIAL LTD,,tier_4,1,256,1,mortgage_adviser,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1104,25.8,Lisa Price Financial Services,,tier_4,1,212,1,mortgage_adviser,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1105,25.8,Whittlesea Mortgages,,tier_4,1,260,1,mortgage_adviser,03300388941,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1106,25.8,Medjay Empire Ltd,,tier_4,1,171,1,mortgage_limited,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1107,25.8,Quay Financial Services Ltd,,tier_4,1,214,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1108,25.8,View Finance Ltd,,tier_4,1,191,1,mortgage_adviser,03300388942,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1109,25.8,First Mortgage (North East),,tier_4,1,111,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1110,25.8,Muuvin,,tier_4,1,146,1,mortgage_adviser,03300388938,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1111,25.8,RUMI MORTGAGES LTD,,tier_4,1,251,1,mortgage_adviser,01162389773,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1112,25.8,Anytime Mortgages Ltd,,tier_4,1,160,1,mortgage_adviser,03300388940,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
1113,25.8,Laura Lewis Financial Ltd,,tier_4,1,209,1,mortgage_limited,03300388939,,,1,0.38,17,50,0,multi_asset_cautious,20,,,False,,,
